name,brand,category,price,ingredients
Phyto-Pigments Luminous Lip Crayon,Juice Beauty,lip-care,22.00," caramel, venice, catalina, malibu, laguna, zuma lip crayons:helianthus annuus (organic sunflower seed oil)*, ricinus communis (organic castor seed oil)*, simmondsia chinensis (organic jojoba seed oil)*, copernica cerifera (organic carnauba wax)*, methyl dihydroabietate (plant derived), mangifera indica (mango seed butter), euphorbia cerifera (candelilla wax), helianthus annuus (sunflower seed wax), hydrogenated jojoba oil, triisostearoyl polyglyceryl-3 dimer dilinoleate (plant derived), butyrospermum parkii (organic shea butter)*, malus domestica fruit cell culture extract, citrus limonum leaf cell extract, helianthus annuus (sunflower seed oil), oryza sativa (rice bran extract), rosmarinus officinalis (rosemary leaf extract), tocopherol (vitamin e), polyglyceryl-10 heptahydroxystearate, vegetable glycerin, magnesium silicate, silica, vitis vinifera (grape seed oil), betaine (plant derived), sodium hyaluronate crosspolymer, phospholipids (plant derived), rosa gallica (rose flower powder), melia azadirachta leaf extract, melia azadirachta flower extract, amino esters-1, coccinia indica leaf extract, solanum melongena (eggplant fruit extract), aloe barbadensis flower extract, ocimum sanctum leaf extract, ocimum basilicum (basil flower extract), corallina officinalis extract. may contain: titanium dioxide, iron oxides (ci 77491, ci 77492, ci 77499), mica.
pebble lip crayon:
ricinus communis (organic castor seed oil)*, helianthus annuus (organic sunflower seed oil)*, simmondsia chinensis (organic jojoba seed oil)*, copernica cerifera (organic carnauba wax)*, methyl dihydroabietate (plant derived), mangifera indica (mango seed butter), euphorbia cerifera (candelilla wax), helianthus annuus (sunflower seed wax), hydrogenated jojoba oil, triisostearoyl polyglyceryl-3 dimer dilinoleate (plant derived), butyrospermum parkii (organic shea butter)*, malus domestica fruit cell culture extract, citrus limonum leaf cell extract, helianthus annuus (sunflower seed oil), oryza sativa (rice bran extract), rosmarinus officinalis (rosemary leaf extract), tocopherol (vitamin e), polyglyceryl-10 heptahydroxystearate, vegetable glycerin, magnesium silicate, silica, vitis vinifera (grape seed oil), betaine (plant derived), sodium hyaluronate crosspolymer, phospholipids (plant derived), melia azadirachta fruit extract, melia azadirachta seed extract, coccinia indica fruit extract. may contain: titanium dioxide, iron oxides (ci 77491, ci 77499).
salinas lip crayon:
ricinus communis (organic castor seed oil)*, helianthus annuus (organic sunflower seed oil)*, simmondsia chinensis (organic jojoba seed oil)*, copernica cerifera (organic carnauba wax)*, methyl dihydroabietate (plant derived), mangifera indica (mango seed butter), euphorbia cerifera (candelilla wax), helianthus annuus (sunflower seed wax), hydrogenated jojoba oil, triisostearoyl polyglyceryl-3 dimer dilinoleate (plant derived), butyrospermum parkii (organic shea butter)*, malus domestica fruit cell culture extract, citrus limonum leaf cell extract, helianthus annuus (sunflower seed oil), oryza sativa (rice bran extract), rosmarinus officinalis (rosemary leaf extract), tocopherol (vitamin e), polyglyceryl-10 heptahydroxystearate, vegetable glycerin, magnesium silicate, silica, vitis vinifera (grape seed oil), betaine (plant derived), sodium hyaluronate crosspolymer, phospholipids (plant derived), rosa gallica (rose flower powder), melia azadirachta fruit extract, melia azadirachta seed extract, coccinia indica fruit extract, melia azadirachta leaf extract, melia azadirachta flower extract, amino esters-1, coccinia indica leaf extract, solanum melongena (eggplant fruit extract), aloe barbadensis flower extract, ocimum sanctum leaf extract, ocimum basilicum (basil flower extract), corallina officinalis extract, eclipta prostrata extract, moringa oleifera seed oil. may contain: titanium dioxide, iron oxides (ci 77491), mica.
* = certified organic ingredient Read More Read Less"
Be Adored Tinted Lip Treatment,Tata Harper,lip-care,32.00,"
        olea europaea (olive) oil*, cera alba/beeswax/cire d’abeille*, camellia sinensis (green tea) seed oil*, theobroma cacao (cocoa seed) butter, caprylic/capric triglyceride, prunus armeniaca (apricot) kernel oil*, olus/vegetable oil/huile végétale*, persea gratissima (avocado) oil*, euterpe oleracea (acai) fruit oil*, sambucus nigra fruit extract, palmitoyl isoleucine, pheonix dactylifera (date) seed extract, lavandula stoechas (spanish lavender) extract, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria flower extract*, calendula officinalis (calendula) flower extract*, tocopherol, natural and organic flavors, carmine"
Be True Lip Treatment,Tata Harper,lip-care,32.00," olea europaea (olive) oil*, cera alba/beeswax/cire d’abeille*, camellia sinensis (green tea) seed oil*, theobroma cacao (cocoa seed) butter, prunus armeniaca (apricot) kernel oil*, olus/vegetable oil/huile végétale*, persea gratissima (avocado) oil*, euterpe oleracea (acai) fruit oil*, caprylic/capric triglyceride, sambucus nigra fruit extract, palmitoyl isoleucine, arnica montana (arnica) extract*, borago officinalis (borage) leaf extract*, medicago sativa (alfalfa) extract*, spiraea ulmaria flower extract*, calendula officinalis (calendula) flower extract*, pheonix dactylifera (date) seed extract, natural and organic flavor, lavandula stoechas (spanish lavender) extract, tocopherol"
Balmy Days Lip Conditioner,Ilia,lip-care,26.00," helianthus annuus (sunflower) seed oil*, sesamum indicum (sesame) seed oil*, ricinus communis (castor) seed oil*, persea gratissima (avocado) oil, cera alba (beeswax)*, euphorbia cerifera cera/euphorbia cerifera (candelilla) wax, butyrospermum parkii (shea) butter*, citrus aurantium dulcis (orange) peel cera/wax, olea europaea (olive) fruit oil*, aroma (essential oil blend), citric acid, tocopherol (vitamin e), limonene, titanium dioxide (ci 77891). *organic ingredients. ingrédients organiques.
"
Lip & Skin Balm,RMS Beauty,lip-care,25.00," *cocos nucifera (coconut) oil, *cera alba (beeswax), *butyrospermum parkii (shea butter) fruit, *theobroma cacao (cocoa) seed butter, *simmondsia chinensis (jojoba) seed oil, *buriti (mauritia flexuosa) oil, tocopherol (non-gmo), helianthus annuus (sunflower) seed oil, propolis extract, centella asiatica extract, *rosmarinus officinalis (rosemary) extract *certified organic
in addition to above ingredient deck, the simply vanilla lip & skin balm also contains the following: *vanilla planifolia extract"
Lip Jao,Jao,lip-care,11.00,"
        butyrospermum parkii butter (shea butter), cocos nucifera oil (coconut), theobroma cacao seed butter (cocoa), cera alba (beeswax), euphorbia cerifera cera (candelilla), ricinus communis seed oil (castor)^, citrus paradisi peel oil (grapefruit), simmondsia chinensis seed oil (jojoba)^, limnanthes alba seed oil (meadowfoam)*, rosa canina fruit oil (rosehip)^, zinc oxide*, carthamus tinctorius seed oil (safflower), cucurbita pepo seed oil (pumpkin), hydrogenated vegetable oil, pimpinella anisum seed oil (anise)*, chamomilla recutita flower extract (chamomile), cymbopogon martini oil (palmarosa), rosmarinus officinalis extract (rosemary), hippophae rhamnoides oil (sea buckthorn)^, melaleuca alternifolia leaf oil (tea tree), tocopheryl acetate (vitamin e)*, helianthus annuus seed oil (sunflower), propolis extract, glycine soja oil (soybean), alcohol, calendula officinalis flower extract (calendula), limonene ^organic/non-gmo *non-gmo Read More Read Less"
Lux Organic Lip Conditioner,Vapour,lip-care,24.00," simmondsia chinensis (jojoba) seed oil*, cera alba (beeswax)*, cocos nucifera (coconut) oil*, ricinus communis (castor) seed oil*, flavor/aroma (fig)*, flavor/aroma (plum apricot) *, helichrysum arenarium (immortelle) flower*, melissa officinalis (lemon balm) leaf*, calendula officinalis (calendula) flower* *Organic"
Velvet Lip Gloss,Vapour,lip-care,26.00," ricinus communis (castor) seed oil*, castor isostearate beeswax succinate†, cera alba (beeswax)*, helianthus annuus (sunflower) seed oil*, simmondsia chinensis (jojoba) seed oil*, brassica campestris/aleurites fordi oil copolymer†, zea mays (corn) starch*, rosa canina (rosehip) seed oil*, flavor/aroma (fig)*, flavor/aroma (plum apricot)*, tocopherol (vitamin e)†, melissa officinalis (lemon balm) leaf*, camellia sinensis (green tea) leaf*, phenethyl alcohol†, ethylhexylglycerin†; may contain +/-: mica, ci 77891/titanium dioxide; ci 77491, ci 77492, ci 77499/iron oxides; ci 75470/carmine
* Organic
  † Plant derived
"
Balmy Nights Lip Exfoliator,Ilia,lip-care,26.00," helianthus annuus (sunflower) seed oil*, sesamum indicum (sesame) seed oil*, pumice (volcanic stone) powder, simmondsia chinensis (jojoba) seed powder, ricinus communis (castor) seed oil*, hydrogenated vegetable oil, butyrospermum parkii (shea) butter*, cera alba (beeswax)*, euphorbia cerifera cera/euphorbia cerifera (candelilla) wax, olea europaea (olive) fruit oil*, citric acid, tocopherol (vitamin e), iron oxide (ci 77491). *organic ingredients. ingrédients organiques.
"
Lip Nectar,Vapour,lip-care,28.00," Tempt: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/Carmine Desire: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/Carmine Tempest: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/CarmineHint: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/CarmineCoquette: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/CarmineChill: Ricinus Communis (Castor) Seed Oil*, Cera Alba (Beeswax)*, Helianthus Annuus (Sunflower) Seed Oil*, Butyrospermum Parkii (Shea) Butter*, Silica‡, Simmondsia Chinensis (Jojoba) Seed Oil*, Helianthus Annuus Seed (Sunflower) Wax†, Shorea Robusta (Sal Tree) Resin†, Rhus Verniciflua (Lacquer Tree) Peel Wax†, Rhus Succedanea (Wax Tree) Fruit Wax†, Ascorbyl Palmitate†, Persea Gratissima (Avocado) Oil*, Zea Mays (Corn) Starch*, Lauroyl Lysine†, Camellia Oleifera (Camellia) Seed Oil*, Flavor/Aroma (Fig)*, Flavor/Aroma (Plum Apricot)*, Citrus Aurantium Dulcis (Orange) Peel Wax*, Tocopherol (Vitamin E)†, Helichrysum Arenarium (Immortelle) Flower*, Melissa Officinalis (Lemon Balm) Leaf*, Calendula Officinalis (Calendula) Flower*, Phenethyl Alcohol†, Ethylhexylglycerin†; May Contain +/-: Mica‡, CI 77891/Titanium Dioxide; CI 77491, CI 77492, CI 77499/Iron Oxides; CI 75470/Carmine * Organic† Plant derived‡ Mineral derived Read More Read Less"
Healing Balm,Doctor Rogers Restore,lip-care,30.00," Ricinus Communis (Castor) Seed Oil, Glycerin, Hydrogenated Castor Oil "
Wet Lip Oil Gloss,Kosas,lip-care,27.00," Dip: oleic/linoleic/linolenic polyglycerides, bis-diglyceryl polyacyladipate-2, ricinus communis (castor) seed oil, polyhydroxystearic acid, caprylic capric triglyceride, persea gratissima (avocado) oil, butyrospermum parkii (shea) butter, oryza sativa (rice) bran extract (and) rosmarinus officinalis (rosemary) leaf extract (and) helianthus annuus (sunflower) extract (and) tocopherol, silica dimethyl silylate, ethylhexyl palmitate (and) trihydroxystearin (and) sodium hyaluronate (and) glucomannan, ethylhexyl palmitate (and) tribehenin (and) sorbitan isostearate (and) palmitoyl tripeptide-1, oenothera biennis (evening primrose) oil, vanillin, citrus auranium dulcis (orange) oil, ethylhexylglycerin, caprylyl glycol, [+/-: mica (ci 77019), iron oxide (ci 77491), titanium dioxide (ci 77891), manganese violet (ci 77742)]Fruitjuice: oleic/linoleic/linolenic polyglycerides, bis-diglyceryl polyacyladipate-2, ricinus communis (castor) seed
 oil, polyhydroxystearic acid, caprylic capric triglyceride, persea gratissima (avocado) oil, butyrospermum parkii (shea)
 butter, oryza sativa (rice) bran extract (and) rosmarinus officinalis (rosemary) leaf extract (and) helianthus annuus
 (sunflower) extract (and) tocopherol, silica dimethyl silylate, ethylhexyl palmitate (and) trihydroxystearin (and) sodium
 hyaluronate (and) glucomannan, ethylhexyl palmitate (and) tribehenin (and) sorbitan isostearate (and) palmitoyl
 tripeptide-1, oenothera biennis (evening primrose) oil, vanillin, citrus auranium dulcis (orange) oil, ethylhexylglycerin,
 caprylyl glycol, [+/-: mica (ci 77019), titanium dioxide (ci 77891), iron oxide (ci 77489), red 7 lake (ci 15850), manganese
 violet (ci 77742)]Jellyfish: oleic/linoleic/linolenic polyglycerides, bis-diglyceryl polyacyladipate-2, ricinus communis (castor) seed oil, polyhydroxystearic acid, caprylic capric triglyceride, persea gratissima (avocado) oil, butyrospermum parkii (shea) butter, oryza sativa (rice) bran extract (and) rosmarinus officinalis (rosemary) leaf extract (and) helianthus annuus (sunflower) extract (and) tocopherol, silica dimethyl silylate, ethylhexyl palmitate (and) trihydroxystearin (and) sodium hyaluronate (and) glucomannan, ethylhexyl palmitate (and) tribehenin (and) sorbitan isostearate (and) palmitoyl tripeptide-1, oenothera biennis (evening primrose) oil, vanillin, citrus auranium dulcis (orange) oil, ethylhexylglycerin, caprylyl glycol, [+/-: red 28 lake (ci 45410)]Malibu: oleic/linoleic/linolenic polyglycerides, bis-diglyceryl polyacyladipate-2, ricinus communis (castor) seed oil, polyhydroxystearic acid, caprylic capric triglyceride, persea gratissima (avocado) oil, butyrospermum parkii (shea)butter, oryza sativa (rice) bran extract (and) rosmarinus officinalis (rosemary) leaf extract (and) helianthus annuus (sunflower) extract (and) tocopherol, silica dimethyl silylate, ethylhexyl palmitate (and) trihydroxystearin (and) sodium hyaluronate (and) glucomannan, ethylhexyl palmitate (and) tribehenin (and) sorbitan isostearate (and) palmitoyl tripeptide-1, oenothera biennis (evening primrose) oil, vanillin, citrus auranium dulcis (orange) oil, ethylhexylglycerin, caprylyl glycol, [+/-: mica (ci 77019), iron oxide (ci 77492), titanium dioxide (ci 77891), red 7 lake (ci 15850), red 22 lake (ci 45380), manganese violet (ci 77742)]Jaws: oleic/linoleic/linolenic polyglycerides, bis-diglyceryl polyacyladipate-2, ricinus communis (castor) seed oil, polyhydroxystearic acid, caprylic capric triglyceride, persea gratissima (avocado) oil, butyrospermum parkii (shea) butter, oryza sativa (rice) bran extract (and) rosmarinus officinalis (rosemary) leaf extract (and) helianthus annuus (sunflower) extract (and) tocopherol, silica dimethyl silylate, ethylhexyl palmitate (and) trihydroxystearin (and) sodium hyaluronate (and) glucomannan, ethylhexyl palmitate (and) tribehenin (and) sorbitan isostearate (and) palmitoyl tripeptide-1, oenothera biennis (evening primrose) oil, vanillin, citrus auranium dulcis (orange) oil, ethylhexylglycerin, caprylyl glycol, [+/-: mica (ci 77019), titanium dioxide (ci 77891), red 7 lake (ci 15850), red 22 lake (ci 45380), red 28 lake (ci 45410), yellow 5 lake (ci 19140)] Read More Read Less"
